"division","gender","age_group","education","number","cell_proportion_of_division_total"
"O'Connor","Male","ages30to44","highSchoolorCertIorIIorLess",4791,0.0490188053776423
"O'Connor","Male","ages30to44","postgraduateDegree",277,0.00283410751191962
"O'Connor","Male","ages45to59","bachelorDegree",1105,0.0113057357424952
"O'Connor","Male","ages45to59","gradDipDipCertIIIandIV",6170,0.0631279543268739
"O'Connor","Male","ages45to59","highSchoolorCertIorIIorLess",6865,0.0702388016943256
"O'Connor","Male","ages45to59","postgraduateDegree",262,0.0026806359860034
"O'Connor","Male","ages60plus","bachelorDegree",896,0.00916736581472917
"O'Connor","Male","ages60plus","gradDipDipCertIIIandIV",4919,0.0503284290654607
"O'Connor","Male","ages60plus","highSchoolorCertIorIIorLess",8294,0.0848595223966113
"O'Connor","Male","ages60plus","postgraduateDegree",274,0.00280341320673638
"Oxley","Female","ages18to29","bachelorDegree",2190,0.0212042873326168
"Oxley","Female","ages18to29","gradDipDipCertIIIandIV",3639,0.0352339733348825
"Oxley","Female","ages18to29","highSchoolorCertIorIIorLess",6299,0.0609889524694765
"Oxley","Female","ages18to29","postgraduateDegree",289,0.00279819134206679
"Oxley","Female","ages30to44","bachelorDegree",4468,0.0432606190877315
"Oxley","Female","ages30to44","gradDipDipCertIIIandIV",5405,0.052332955722737
"Oxley","Female","ages30to44","highSchoolorCertIorIIorLess",5621,0.0544243374870499
"Oxley","Female","ages30to44","postgraduateDegree",1358,0.013148594610819
"Oxley","Female","ages45to59","bachelorDegree",2159,0.020904135320146
"Oxley","Female","ages45to59","gradDipDipCertIIIandIV",4226,0.0409174969258625
"Oxley","Female","ages45to59","highSchoolorCertIorIIorLess",6513,0.0630609695878235
"Oxley","Female","ages45to59","postgraduateDegree",647,0.00626446296995575
"Oxley","Female","ages60plus","bachelorDegree",1091,0.0105634143743767
"Oxley","Female","ages60plus","gradDipDipCertIIIandIV",1873,0.018134990947028
"Oxley","Female","ages60plus","highSchoolorCertIorIIorLess",6966,0.0674470618990908
"Oxley","Female","ages60plus","postgraduateDegree",260,0.00251740397556182
"Oxley","Male","ages18to29","bachelorDegree",1472,0.0142523794308731
"Oxley","Male","ages18to29","gradDipDipCertIIIandIV",3702,0.0358439596828071
"Oxley","Male","ages18to29","highSchoolorCertIorIIorLess",6769,0.0655396442714536
"Oxley","Male","ages18to29","postgraduateDegree",138,0.00133616057164435
"Oxley","Male","ages30to44","bachelorDegree",3088,0.029899013371288
"Oxley","Male","ages30to44","gradDipDipCertIIIandIV",6059,0.0586651949535733
"Oxley","Male","ages30to44","highSchoolorCertIorIIorLess",5189,0.0502415739584241
"Oxley","Male","ages30to44","postgraduateDegree",1297,0.0125579729088603
"Oxley","Male","ages45to59","bachelorDegree",1790,0.0173313581394448
"Oxley","Male","ages45to59","gradDipDipCertIIIandIV",5178,0.0501350684056119
"Oxley","Male","ages45to59","highSchoolorCertIorIIorLess",5327,0.0515777345300685
"Oxley","Male","ages45to59","postgraduateDegree",873,0.00845266796409795
"Oxley","Male","ages60plus","bachelorDegree",1119,0.0108345194178987
"Oxley","Male","ages60plus","gradDipDipCertIIIandIV",3544,0.0343141526515041
"Oxley","Male","ages60plus","highSchoolorCertIorIIorLess",4218,0.040840038341999
"Oxley","Male","ages60plus","postgraduateDegree",514,0.00497671401322605
"Page","Female","ages18to29","bachelorDegree",869,0.00833213480991419
"Page","Female","ages18to29","gradDipDipCertIIIandIV",2482,0.0237978810105949
"Page","Female","ages18to29","highSchoolorCertIorIIorLess",4250,0.0407497962510187
"Page","Female","ages18to29","postgraduateDegree",81,0.000776643175607651
"Page","Female","ages30to44","bachelorDegree",2633,0.0252456973009253
"Page","Female","ages30to44","gradDipDipCertIIIandIV",4429,0.0424660817872381
"Page","Female","ages30to44","highSchoolorCertIorIIorLess",3779,0.0362337600076705
"Page","Female","ages30to44","postgraduateDegree",397,0.00380651037921281
"Page","Female","ages45to59","bachelorDegree",2384,0.0228582386499832
"Page","Female","ages45to59","gradDipDipCertIIIandIV",5675,0.0544129632293015
"Page","Female","ages45to59","highSchoolorCertIorIIorLess",6534,0.0626492161656839
"Page","Female","ages45to59","postgraduateDegree",455,0.0043626252456973
"Page","Female","ages60plus","bachelorDegree",1921,0.0184189079054605
"Page","Female","ages60plus","gradDipDipCertIIIandIV",3846,0.0368761685603337
"Page","Female","ages60plus","highSchoolorCertIorIIorLess",12904,0.123725969605446
"Page","Female","ages60plus","postgraduateDegree",359,0.00344215925979194
"Page","Male","ages18to29","bachelorDegree",412,0.00395033318951052
"Page","Male","ages18to29","gradDipDipCertIIIandIV",2505,0.0240184093197181
"Page","Male","ages18to29","highSchoolorCertIorIIorLess",4809,0.0461095929814469
"Page","Male","ages18to29","postgraduateDegree",28,0.000268469245889065
"Page","Male","ages30to44","bachelorDegree",1389,0.0133179922335682
"Page","Male","ages30to44","gradDipDipCertIIIandIV",4750,0.0455438899276092
"Page","Male","ages30to44","highSchoolorCertIorIIorLess",3782,0.0362625245697301
"Page","Male","ages30to44","postgraduateDegree",263,0.00252169327388657
"Page","Male","ages45to59","bachelorDegree",1482,0.0142096936574141
"Page","Male","ages45to59","gradDipDipCertIIIandIV",6618,0.0634546239033511
"Page","Male","ages45to59","highSchoolorCertIorIIorLess",5860,0.05618677788964
"Page","Male","ages45to59","postgraduateDegree",351,0.00336545376096649
"Page","Male","ages60plus","bachelorDegree",1644,0.0157629800086294
"Page","Male","ages60plus","gradDipDipCertIIIandIV",7666,0.0735030442494846
"Page","Male","ages60plus","highSchoolorCertIorIIorLess",9213,0.0883359700848555
"Page","Male","ages60plus","postgraduateDegree",525,0.00503379836041996
"Parkes","Female","ages18to29","bachelorDegree",1414,0.0148596529945248
"Parkes","Female","ages18to29","gradDipDipCertIIIandIV",2731,0.0286999379972046
"Parkes","Female","ages18to29","highSchoolorCertIorIIorLess",4915,0.0516514812362727
"Parkes","Female","ages18to29","postgraduateDegree",153,0.00160786910053911
"Parkes","Female","ages30to44","bachelorDegree",2594,0.0272602120705781
"Parkes","Female","ages30to44","gradDipDipCertIIIandIV",4107,0.0431602509536871
"Parkes","Female","ages30to44","highSchoolorCertIorIIorLess",4500,0.047290267662915
"Parkes","Female","ages30to44","postgraduateDegree",386,0.00405645407064115
"Parkes","Female","ages45to59","bachelorDegree",1628,0.0171085679456057
"Parkes","Female","ages45to59","gradDipDipCertIIIandIV",4196,0.0440955473585758
"Parkes","Female","ages45to59","highSchoolorCertIorIIorLess",6589,0.0692434608068771
"Parkes","Female","ages45to59","postgraduateDegree",294,0.00308963082064378
"Parkes","Female","ages60plus","bachelorDegree",1059,0.0111289763233393
"Parkes","Female","ages60plus","gradDipDipCertIIIandIV",2291,0.0240760007146085
"Parkes","Female","ages60plus","highSchoolorCertIorIIorLess",10869,0.114221759828494
"Parkes","Female","ages60plus","postgraduateDegree",130,0.00136616328803977
"Parkes","Male","ages18to29","bachelorDegree",603,0.00633689586683061
"Parkes","Male","ages18to29","gradDipDipCertIIIandIV",3138,0.032977079983606
"Parkes","Male","ages18to29","highSchoolorCertIorIIorLess",5230,0.0549617999726767
"Parkes","Male","ages18to29","postgraduateDegree",76,0.000798680076084786
"Parkes","Male","ages30to44","bachelorDegree",1268,0.0133253465325725
"Parkes","Male","ages30to44","gradDipDipCertIIIandIV",4888,0.0513677396302952
"Parkes","Male","ages30to44","highSchoolorCertIorIIorLess",4359,0.0458085059428103
"Parkes","Male","ages30to44","postgraduateDegree",298,0.00313166661412192
"Parkes","Male","ages45to59","bachelorDegree",853,0.00896413295921477
"Parkes","Male","ages45to59","gradDipDipCertIIIandIV",5193,0.0545729688830039
"Parkes","Male","ages45to59","highSchoolorCertIorIIorLess",6651,0.0698950156057883
"Parkes","Male","ages45to59","postgraduateDegree",223,0.00234349548640668
"Parkes","Male","ages60plus","bachelorDegree",645,0.00677827169835115
"Parkes","Male","ages60plus","gradDipDipCertIIIandIV",4436,0.0466176949672646
"Parkes","Male","ages60plus","highSchoolorCertIorIIorLess",9285,0.0975755856111479
"Parkes","Male","ages60plus","postgraduateDegree",155,0.00162888699727818
"Parramatta","Female","ages18to29","bachelorDegree",4959,0.0398495696825052
"Parramatta","Female","ages18to29","gradDipDipCertIIIandIV",2728,0.021921683019535
"Parramatta","Female","ages18to29","highSchoolorCertIorIIorLess",6089,0.0489300322235883
"Parramatta","Female","ages18to29","postgraduateDegree",1718,0.0138055173854697
"Parramatta","Female","ages30to44","bachelorDegree",7566,0.0607989199874641
"Parramatta","Female","ages30to44","gradDipDipCertIIIandIV",4864,0.0390861679644496
"Parramatta","Female","ages30to44","highSchoolorCertIorIIorLess",4689,0.0376799016417155
"Parramatta","Female","ages30to44","postgraduateDegree",4578,0.0367879270027241
"Parramatta","Female","ages45to59","bachelorDegree",2741,0.0220261485177953
"Parramatta","Female","ages45to59","gradDipDipCertIIIandIV",3351,0.0269279911284685
"Parramatta","Female","ages45to59","highSchoolorCertIorIIorLess",5698,0.0457880314682224
"Parramatta","Female","ages45to59","postgraduateDegree",1029,0.00826884597767653
"Parramatta","Female","ages60plus","bachelorDegree",1340,0.010767982128364
"Parramatta","Female","ages60plus","gradDipDipCertIIIandIV",1827,0.014681420409344
"Parramatta","Female","ages60plus","highSchoolorCertIorIIorLess",7735,0.0621569714648474
"Parramatta","Female","ages60plus","postgraduateDegree",317,0.00254735099603835
"Parramatta","Male","ages18to29","bachelorDegree",4044,0.0324968057664955
"Parramatta","Male","ages18to29","gradDipDipCertIIIandIV",3289,0.0264297710598427
"Parramatta","Male","ages18to29","highSchoolorCertIorIIorLess",7554,0.0607024902967624
"Parramatta","Male","ages18to29","postgraduateDegree",1193,0.00958671841726734
"Parramatta","Male","ages30to44","bachelorDegree",7499,0.0602605208810459
"Parramatta","Male","ages30to44","gradDipDipCertIIIandIV",5655,0.0454424917432077
"Parramatta","Male","ages30to44","highSchoolorCertIorIIorLess",5416,0.0435219337367309
"Parramatta","Male","ages30to44","postgraduateDegree",5362,0.0430880001285729
"Parramatta","Male","ages45to59","bachelorDegree",2664,0.0214073913357923
"Parramatta","Male","ages45to59","gradDipDipCertIIIandIV",4083,0.0328102022612762
"Parramatta","Male","ages45to59","highSchoolorCertIorIIorLess",4568,0.0367075689271393
"Parramatta","Male","ages45to59","postgraduateDegree",1367,0.010984948932443
"Parramatta","Male","ages60plus","bachelorDegree",1709,0.0137331951174433
"Parramatta","Male","ages60plus","gradDipDipCertIIIandIV",3168,0.0254574383452665
"Parramatta","Male","ages60plus","highSchoolorCertIorIIorLess",4999,0.0401710019848445
"Parramatta","Male","ages60plus","postgraduateDegree",644,0.0051750600676615
"Paterson","Female","ages18to29","bachelorDegree",1074,0.0105143617958608
"Paterson","Female","ages18to29","gradDipDipCertIIIandIV",3562,0.0348716542987488
"Paterson","Female","ages18to29","highSchoolorCertIorIIorLess",5291,0.0517984062028861
"Paterson","Female","ages18to29","postgraduateDegree",108,0.00105731012472344
"Paterson","Female","ages30to44","bachelorDegree",2325,0.0227615374072406
"Paterson","Female","ages30to44","gradDipDipCertIIIandIV",5403,0.0528948759618585
"Paterson","Female","ages30to44","highSchoolorCertIorIIorLess",4800,0.0469915610988193
"Paterson","Female","ages30to44","postgraduateDegree",448,0.0043858790358898
"Paterson","Female","ages45to59","bachelorDegree",1462,0.0143128463180154
"Paterson","Female","ages45to59","gradDipDipCertIIIandIV",4680,0.0458167720713489
"Paterson","Female","ages45to59","highSchoolorCertIorIIorLess",6783,0.0664049497777691
"Paterson","Female","ages45to59","postgraduateDegree",344,0.00336772854541539
"Paterson","Female","ages60plus","bachelorDegree",1184,0.0115912517377088
"Paterson","Female","ages60plus","gradDipDipCertIIIandIV",2806,0.0274704834256848
"Paterson","Female","ages60plus","highSchoolorCertIorIIorLess",11518,0.112760166820042
"Paterson","Female","ages60plus","postgraduateDegree",196,0.00191882207820179
"Paterson","Male","ages18to29","bachelorDegree",494,0.00483621482975349
"Paterson","Male","ages18to29","gradDipDipCertIIIandIV",3630,0.0355373680809821
"Paterson","Male","ages18to29","highSchoolorCertIorIIorLess",5657,0.055381512736671
"Paterson","Male","ages18to29","postgraduateDegree",52,0.000509075245237209
"Paterson","Male","ages30to44","bachelorDegree",1156,0.0113171342979657
"Paterson","Male","ages30to44","gradDipDipCertIIIandIV",6678,0.0653770093787324
"Paterson","Male","ages30to44","highSchoolorCertIorIIorLess",4432,0.0433888747479099
"Paterson","Male","ages30to44","postgraduateDegree",304,0.00297613220292522
"Paterson","Male","ages45to59","bachelorDegree",910,0.00890881679165117
"Paterson","Male","ages45to59","gradDipDipCertIIIandIV",6692,0.065514068098604
"Paterson","Male","ages45to59","highSchoolorCertIorIIorLess",4956,0.048518786834531
"Paterson","Male","ages45to59","postgraduateDegree",333,0.00326003955123059
"Paterson","Male","ages60plus","bachelorDegree",1057,0.0103479333503025
"Paterson","Male","ages60plus","gradDipDipCertIIIandIV",6757,0.0661504121551505
"Paterson","Male","ages60plus","highSchoolorCertIorIIorLess",6736,0.0659448240753431
"Paterson","Male","ages60plus","postgraduateDegree",318,0.00311319092279678
"Pearce","Female","ages18to29","bachelorDegree",2016,0.0179067887691747
"Pearce","Female","ages18to29","gradDipDipCertIIIandIV",4522,0.0401659220308572
"Pearce","Female","ages18to29","highSchoolorCertIorIIorLess",6845,0.0607995878596236
"Pearce","Female","ages18to29","postgraduateDegree",184,0.00163434976861516
"Pearce","Female","ages30to44","bachelorDegree",3794,0.0336995816419886
"Pearce","Female","ages30to44","gradDipDipCertIIIandIV",6945,0.0616878214295231
"Pearce","Female","ages30to44","highSchoolorCertIorIIorLess",6636,0.0589431796985335
"Pearce","Female","ages30to44","postgraduateDegree",710,0.00630645834628674
"Pearce","Female","ages45to59","bachelorDegree",1938,0.0172139665846531
"Pearce","Female","ages45to59","gradDipDipCertIIIandIV",5025,0.0446337368874519
"Pearce","Female","ages45to59","highSchoolorCertIorIIorLess",7539,0.0669639288347264
"Pearce","Female","ages45to59","postgraduateDegree",368,0.00326869953723031
"Pearce","Female","ages60plus","bachelorDegree",901,0.00800298446479486
"Pearce","Female","ages60plus","gradDipDipCertIIIandIV",2158,0.0191680804384321
"Pearce","Female","ages60plus","highSchoolorCertIorIIorLess",7369,0.0654539317658972
"Pearce","Female","ages60plus","postgraduateDegree",176,0.00156329108302319
"Pearce","Male","ages18to29","bachelorDegree",923,0.00819839585017276
"Pearce","Male","ages18to29","gradDipDipCertIIIandIV",4919,0.0436922093033584
"Pearce","Male","ages18to29","highSchoolorCertIorIIorLess",7061,0.0627181723706066
"Pearce","Male","ages18to29","postgraduateDegree",98,0.00087046889850155
"Pearce","Male","ages30to44","bachelorDegree",2184,0.019399021166606
"Pearce","Male","ages30to44","gradDipDipCertIIIandIV",8581,0.0762193226330796
"Pearce","Male","ages30to44","highSchoolorCertIorIIorLess",5788,0.0514109590257854
"Pearce","Male","ages30to44","postgraduateDegree",621,0.00551593046907615
"Pearce","Male","ages45to59","bachelorDegree",1273,0.0113072133448212
"Pearce","Male","ages45to59","gradDipDipCertIIIandIV",7585,0.0673725162768802
"Pearce","Male","ages45to59","highSchoolorCertIorIIorLess",5208,0.0462592043203681
"Pearce","Male","ages45to59","postgraduateDegree",419,0.00372169865787908
"Pearce","Male","ages60plus","bachelorDegree",753,0.00668839878134354
"Pearce","Male","ages60plus","gradDipDipCertIIIandIV",4859,0.0431592691614187
"Pearce","Male","ages60plus","highSchoolorCertIorIIorLess",4977,0.0442073847739001
"Pearce","Male","ages60plus","postgraduateDegree",208,0.00184752582539104
"Perth","Female","ages18to29","bachelorDegree",4612,0.0429494701160343
"Perth","Female","ages18to29","gradDipDipCertIIIandIV",3131,0.029157586932633
"Perth","Female","ages18to29","highSchoolorCertIorIIorLess",5026,0.0468048648749325
"Perth","Female","ages18to29","postgraduateDegree",741,0.00690059786556406
"Perth","Female","ages30to44","bachelorDegree",6618,0.0616304408560094
"Perth","Female","ages30to44","gradDipDipCertIIIandIV",4594,0.0427818442569518
"Perth","Female","ages30to44","highSchoolorCertIorIIorLess",3388,0.0315509116984225
"Perth","Female","ages30to44","postgraduateDegree",2190,0.0203944795217075
"Perth","Female","ages45to59","bachelorDegree",2802,0.0260937587305135
"Perth","Female","ages45to59","gradDipDipCertIIIandIV",3540,0.0329664189528971
"Perth","Female","ages45to59","highSchoolorCertIorIIorLess",4380,0.0407889590434151
"Perth","Female","ages45to59","postgraduateDegree",949,0.00883760779273994
"Perth","Female","ages60plus","bachelorDegree",1531,0.0142575105697417
"Perth","Female","ages60plus","gradDipDipCertIIIandIV",2197,0.0204596673557952
"Perth","Female","ages60plus","highSchoolorCertIorIIorLess",7457,0.0694436683988005
"Perth","Female","ages60plus","postgraduateDegree",398,0.00370639399526923
"Perth","Male","ages18to29","bachelorDegree",3459,0.0322121025870258
"Perth","Male","ages18to29","gradDipDipCertIIIandIV",3629,0.033795235700583
"Perth","Male","ages18to29","highSchoolorCertIorIIorLess",5469,0.050930323517908
"Perth","Male","ages18to29","postgraduateDegree",521,0.0048518373656665
"Perth","Male","ages30to44","bachelorDegree",5850,0.0544784042018215
"Perth","Male","ages30to44","gradDipDipCertIIIandIV",5720,0.0532677729973366
"Perth","Male","ages30to44","highSchoolorCertIorIIorLess",3782,0.0352200555027845
"Perth","Male","ages30to44","postgraduateDegree",2149,0.0200126650649085
"Perth","Male","ages45to59","bachelorDegree",2804,0.0261123838259671
"Perth","Male","ages45to59","gradDipDipCertIIIandIV",4719,0.0439459127228027
"Perth","Male","ages45to59","highSchoolorCertIorIIorLess",3729,0.0347264904732637
"Perth","Male","ages45to59","postgraduateDegree",1054,0.00981542530405468
"Perth","Male","ages60plus","bachelorDegree",1601,0.0149093889106182
"Perth","Male","ages60plus","gradDipDipCertIIIandIV",4037,0.0375947551731203
"Perth","Male","ages60plus","highSchoolorCertIorIIorLess",4697,0.0437410366728129
"Perth","Male","ages60plus","postgraduateDegree",608,0.00566202901789872
"Petrie","Female","ages18to29","bachelorDegree",1666,0.0153952779189576
"Petrie","Female","ages18to29","gradDipDipCertIIIandIV",3767,0.034810331284942
"Petrie","Female","ages18to29","highSchoolorCertIorIIorLess",5113,0.0472485330129834
"Petrie","Female","ages18to29","postgraduateDegree",208,0.00192209952409555
"Petrie","Female","ages30to44","bachelorDegree",4076,0.0376657579817955
"Petrie","Female","ages30to44","gradDipDipCertIIIandIV",6033,0.0557501270618676
"Petrie","Female","ages30to44","highSchoolorCertIorIIorLess",5085,0.0469897888462782
"Petrie","Female","ages30to44","postgraduateDegree",889,0.00821512729288916
"Petrie","Female","ages45to59","bachelorDegree",2132,0.0197015201219794
"Petrie","Female","ages45to59","gradDipDipCertIIIandIV",4820,0.0445409601256757
"Petrie","Female","ages45to59","highSchoolorCertIorIIorLess",6560,0.0606200619137827
"Petrie","Female","ages45to59","postgraduateDegree",466,0.00430624220302176
"Petrie","Female","ages60plus","bachelorDegree",1371,0.0126692233054567
"Petrie","Female","ages60plus","gradDipDipCertIIIandIV",2912,0.0269093933373377
"Petrie","Female","ages60plus","highSchoolorCertIorIIorLess",11447,0.105780159866932
"Petrie","Female","ages60plus","postgraduateDegree",268,0.00247655130989234
"Petrie","Male","ages18to29","bachelorDegree",910,0.00840918541791803
"Petrie","Male","ages18to29","gradDipDipCertIIIandIV",3673,0.0339416901538604
"Petrie","Male","ages18to29","highSchoolorCertIorIIorLess",5724,0.0528947003650141
"Petrie","Male","ages18to29","postgraduateDegree",80,0.000739269047729058
"Petrie","Male","ages30to44","bachelorDegree",2455,0.0226863189021855
"Petrie","Male","ages30to44","gradDipDipCertIIIandIV",6697,0.0618860601580188
"Petrie","Male","ages30to44","highSchoolorCertIorIIorLess",4654,0.0430069768516379
"Petrie","Male","ages30to44","postgraduateDegree",823,0.00760523032851268
"Petrie","Male","ages45to59","bachelorDegree",1492,0.0137873677401469
"Petrie","Male","ages45to59","gradDipDipCertIIIandIV",6074,0.0561290024488287
"Petrie","Male","ages45to59","highSchoolorCertIorIIorLess",4936,0.0456129002448829
"Petrie","Male","ages45to59","postgraduateDegree",565,0.00522108764958647
"Petrie","Male","ages60plus","bachelorDegree",1111,0.0102665989003373
"Petrie","Male","ages60plus","gradDipDipCertIIIandIV",5639,0.052109227001802
"Petrie","Male","ages60plus","highSchoolorCertIorIIorLess",6208,0.0573672781037749
"Petrie","Male","ages60plus","postgraduateDegree",361,0.00333595157787737
"Rankin","Female","ages18to29","bachelorDegree",2341,0.0207281871469302
"Rankin","Female","ages18to29","gradDipDipCertIIIandIV",4051,0.0358692379889851
"Rankin","Female","ages18to29","highSchoolorCertIorIIorLess",7140,0.0632205280773522
"Rankin","Female","ages18to29","postgraduateDegree",490,0.00433866369158299
"Rankin","Female","ages30to44","bachelorDegree",4216,0.037330216579008
"Rankin","Female","ages30to44","gradDipDipCertIIIandIV",6001,0.053135348598346
"Rankin","Female","ages30to44","highSchoolorCertIorIIorLess",6401,0.0566771148771893
"Rankin","Female","ages30to44","postgraduateDegree",1421,0.0125821247055907
"Rankin","Female","ages45to59","bachelorDegree",1778,0.0157431511094583
"Rankin","Female","ages45to59","gradDipDipCertIIIandIV",4343,0.0384547273725407
"Rankin","Female","ages45to59","highSchoolorCertIorIIorLess",7572,0.0670456356585029
"Rankin","Female","ages45to59","postgraduateDegree",452,0.00400219589509288
"Rankin","Female","ages60plus","bachelorDegree",864,0.00765021516230144
"Rankin","Female","ages60plus","gradDipDipCertIIIandIV",1913,0.0169384972285679
"Rankin","Female","ages60plus","highSchoolorCertIorIIorLess",8419,0.0745453257539535
"Rankin","Female","ages60plus","postgraduateDegree",159,0.0014078520958402
"Rankin","Male","ages18to29","bachelorDegree",1542,0.0136535090049408
"Rankin","Male","ages18to29","gradDipDipCertIIIandIV",4249,0.0376224122970125
"Rankin","Male","ages18to29","highSchoolorCertIorIIorLess",8050,0.0712780463617206
"Rankin","Male","ages18to29","postgraduateDegree",285,0.00252350847367582
"Rankin","Male","ages30to44","bachelorDegree",2915,0.0258106217570703
"Rankin","Male","ages30to44","gradDipDipCertIIIandIV",6605,0.0584834156793993
"Rankin","Male","ages30to44","highSchoolorCertIorIIorLess",6371,0.056411482406276
"Rankin","Male","ages30to44","postgraduateDegree",1379,0.0122102392463121
"Rankin","Male","ages45to59","bachelorDegree",1511,0.0133790221183304
"Rankin","Male","ages45to59","gradDipDipCertIIIandIV",5401,0.0478226991800811
"Rankin","Male","ages45to59","highSchoolorCertIorIIorLess",5789,0.0512582124705591
"Rankin","Male","ages45to59","postgraduateDegree",571,0.00505587136304875
"Rankin","Male","ages60plus","bachelorDegree",878,0.00777417698206095
"Rankin","Male","ages60plus","gradDipDipCertIIIandIV",4157,0.0368078060528786
"Rankin","Male","ages60plus","highSchoolorCertIorIIorLess",5343,0.0473091430696488
"Rankin","Male","ages60plus","postgraduateDegree",331,0.0029308115957428
"Reid","Female","ages18to29","bachelorDegree",6178,0.0481227605546035
"Reid","Female","ages18to29","gradDipDipCertIIIandIV",2511,0.019559121358467
"Reid","Female","ages18to29","highSchoolorCertIorIIorLess",7019,0.0546736251752609
"Reid","Female","ages18to29","postgraduateDegree",2218,0.0172768343978813
"Reid","Female","ages30to44","bachelorDegree",8056,0.0627512073531703
"Reid","Female","ages30to44","gradDipDipCertIIIandIV",4502,0.0350677675650413
"Reid","Female","ages30to44","highSchoolorCertIorIIorLess",3528,0.0274809160305344
"Reid","Female","ages30to44","postgraduateDegree",3913,0.0304798255179935
"Reid","Female","ages45to59","bachelorDegree",3800,0.029599626109986
"Reid","Female","ages45to59","gradDipDipCertIIIandIV",3890,0.0303006698862751
"Reid","Female","ages45to59","highSchoolorCertIorIIorLess",5157,0.0401698083813678
"Reid","Female","ages45to59","postgraduateDegree",1496,0.011652905436984
"Reid","Female","ages60plus","bachelorDegree",1974,0.0153762268266085
"Reid","Female","ages60plus","gradDipDipCertIIIandIV",2351,0.0183128213117308
"Reid","Female","ages60plus","highSchoolorCertIorIIorLess",8106,0.0631406761177754
"Reid","Female","ages60plus","postgraduateDegree",637,0.0049618320610687
"Reid","Male","ages18to29","bachelorDegree",5297,0.041260320922262
"Reid","Male","ages18to29","gradDipDipCertIIIandIV",3004,0.0233992833774731
"Reid","Male","ages18to29","highSchoolorCertIorIIorLess",8139,0.0633977255024147
"Reid","Male","ages18to29","postgraduateDegree",1667,0.0129848886119333
"Reid","Male","ages30to44","bachelorDegree",7040,0.0548372020563951
"Reid","Male","ages30to44","gradDipDipCertIIIandIV",4845,0.0377395232902321
"Reid","Male","ages30to44","highSchoolorCertIorIIorLess",4200,0.0327153762268266
"Reid","Male","ages30to44","postgraduateDegree",4079,0.0317728618164823
"Reid","Male","ages45to59","bachelorDegree",3549,0.0276444929116685
"Reid","Male","ages45to59","gradDipDipCertIIIandIV",3942,0.0307057174014644
"Reid","Male","ages45to59","highSchoolorCertIorIIorLess",3854,0.0300202523757595
"Reid","Male","ages45to59","postgraduateDegree",1710,0.0133198317494937
"Reid","Male","ages60plus","bachelorDegree",2252,0.0175416731578127
"Reid","Male","ages60plus","gradDipDipCertIIIandIV",3382,0.0263436672378875
"Reid","Male","ages60plus","highSchoolorCertIorIIorLess",5041,0.039266240847484
"Reid","Male","ages60plus","postgraduateDegree",1043,0.00812431842966194
"Richmond","Female","ages18to29","bachelorDegree",1028,0.0101418677610939
"Richmond","Female","ages18to29","gradDipDipCertIIIandIV",2105,0.0207671513979598
"Richmond","Female","ages18to29","highSchoolorCertIorIIorLess",3467,0.0342041396183974
"Richmond","Female","ages18to29","postgraduateDegree",128,0.00126280065507784
"Richmond","Female","ages30to44","bachelorDegree",3389,0.0334346204692094
"Richmond","Female","ages30to44","gradDipDipCertIIIandIV",4579,0.0451747203093862
"Richmond","Female","ages30to44","highSchoolorCertIorIIorLess",3312,0.0326749669501391
"Richmond","Female","ages30to44","postgraduateDegree",600,0.00591937807067737
"Richmond","Female","ages45to59","bachelorDegree",2766,0.0272883329058227
"Richmond","Female","ages45to59","gradDipDipCertIIIandIV",5498,0.0542412343876403
"Richmond","Female","ages45to59","highSchoolorCertIorIIorLess",5744,0.0566681793966181
"Richmond","Female","ages45to59","postgraduateDegree",650,0.00641265957656716
"Richmond","Female","ages60plus","bachelorDegree",2125,0.0209644640003157
"Richmond","Female","ages60plus","gradDipDipCertIIIandIV",4093,0.0403800240721375
"Richmond","Female","ages60plus","highSchoolorCertIorIIorLess",12417,0.122501529172668
"Richmond","Female","ages60plus","postgraduateDegree",477,0.00470590556618851
"Richmond","Male","ages18to29","bachelorDegree",490,0.00483415875771986
"Richmond","Male","ages18to29","gradDipDipCertIIIandIV",2181,0.0215169392869123
"Richmond","Male","ages18to29","highSchoolorCertIorIIorLess",4209,0.0415244371658018
"Richmond","Male","ages18to29","postgraduateDegree",58,0.000572206546832146
"Richmond","Male","ages30to44","bachelorDegree",1848,0.0182316844576863
"Richmond","Male","ages30to44","gradDipDipCertIIIandIV",5192,0.0512223515715949
"Richmond","Male","ages30to44","highSchoolorCertIorIIorLess",3130,0.0308794222687003
"Richmond","Male","ages30to44","postgraduateDegree",373,0.00367988003393777
"Richmond","Male","ages45to59","bachelorDegree",1842,0.0181724906769795
"Richmond","Male","ages45to59","gradDipDipCertIIIandIV",6411,0.0632485546851877
"Richmond","Male","ages45to59","highSchoolorCertIorIIorLess",4581,0.0451944515696217
"Richmond","Male","ages45to59","postgraduateDegree",507,0.00500187446972238
"Richmond","Male","ages60plus","bachelorDegree",2018,0.0199088415777116
"Richmond","Male","ages60plus","gradDipDipCertIIIandIV",7489,0.0738837039521714
"Richmond","Male","ages60plus","highSchoolorCertIorIIorLess",8006,0.0789842347230718
"Richmond","Male","ages60plus","postgraduateDegree",649,0.00640279394644936
"Riverina","Female","ages18to29","bachelorDegree",1453,0.0146138836923943
