"year","division","ALP_2PP","first_prefs","total_votes","first_prefs_percent"
2013,"Watson",0.59755415692965,36518,81625,0.447387442572741
2013,"Wentworth",0.312410113662723,12237,68864,0.177698071561338
2013,"Werriwa",0.569580026687267,28571,66442,0.430014147677674
2013,"Whitlam",0.566210563451265,35153,86465,0.406557566645463
2013,"Wide Bay",0.373482659987762,14549,73861,0.196978107526299
2013,"Wills",0.716702139576565,29798,66795,0.446111235870948
2013,"Wright",0.390177980436861,12078,57506,0.210030257712239
2016,"Adelaide",0.593376623376623,34078,88410,0.385454134147721
2016,"Aston",0.433727966986651,25239,83248,0.303178454737651
2016,"Ballarat",0.569360378458946,33260,81728,0.40695967110415
2016,"Banks",0.490701370098355,28513,75399,0.378161514078436
2016,"Barker",0.361677991800977,14451,93223,0.155015393196958
2016,"Barton",0.579260304343445,33586,76482,0.439136005857587
2016,"Bass",0.560934533146207,24389,63214,0.385816433068624
2016,"Bean",0.589440863660451,36721,83782,0.438292234608866
2016,"Bendigo",0.539555250060463,30559,82565,0.370120511112457
2016,"Bennelong",0.403169859650995,21571,79414,0.27162716901302
2016,"Berowra",0.33972563100922,15426,79524,0.193979176097782
2016,"Blair",0.589797920903312,29473,74781,0.39412417592704
2016,"Blaxland",0.710856956131035,40059,70074,0.571667094785512
2016,"Bonner",0.491381258271732,23068,64186,0.359393014052909
2016,"Boothby",0.470292842229241,25330,97484,0.259837511796808
2016,"Bowman",0.429546568943715,24974,80690,0.309505514933697
2016,"Braddon",0.522294500295683,23810,62623,0.380211743289207
2016,"Bradfield",0.289206543559662,11838,73057,0.162037860848379
2016,"Brand",0.623585261095622,32361,69462,0.465880625377904
2016,"Brisbane",0.466608752307525,22818,85135,0.268021377811711
2016,"Bruce",0.668562071277529,44713,82426,0.542462329847378
2016,"Burt",0.572752680812229,33344,73457,0.453925425759288
2016,"Calare",0.380040446475458,24288,94605,0.256730616775012
2016,"Calwell",0.712750693492332,38069,67717,0.562177887384261
2016,"Canberra",0.64430307383357,28815,69766,0.41302353581974
2016,"Canning",0.437273869536915,22413,69149,0.324126162345081
2016,"Capricornia",0.510187449062755,28594,75310,0.379683972911964
2016,"Casey",0.4630198378699,21873,79196,0.276188191322794
2016,"Chifley",0.69993813157352,42258,74568,0.566704216285806
2016,"Chisholm",0.46770452436828,25148,75457,0.333275905482593
2016,"Clark",0.659297973020694,13715,58418,0.234773528706905
2016,"Cook",0.3431843560911,20388,81267,0.250876739636015
2016,"Cooper",0.738453928773318,24421,76820,0.317898984639417
2016,"Corangamite",0.518736849742436,19696,58091,0.339054242481624
2016,"Corio",0.573686223342032,37916,93438,0.405787795115478
2016,"Cowan",0.516139034448544,27883,68445,0.407378186865366
2016,"Cowper",0.368793144737253,13378,101411,0.131918628156709
2016,"Cunningham",0.635799232584189,40567,88495,0.458410079665518
2016,"Curtin",0.290645862797877,10196,67156,0.1518256000953
2016,"Dawson",0.47150457870773,26134,82170,0.318047949373251
2016,"Deakin",0.444817951009177,21929,72765,0.30136741565313
2016,"Dickson",0.494906760864208,26312,75967,0.346360919873103
2016,"Dobell",0.557230197026971,36316,87542,0.414840876379338
2016,"Dunkley",0.522075259478622,26708,74968,0.356258670366023
2016,"Durack",0.384700215695496,15699,64354,0.243947540168443
2016,"Eden-Monaro",0.535946493616281,34499,86250,0.399988405797101
2016,"Fadden",0.383179142136249,18471,74889,0.246645034651284
2016,"Fairfax",0.387319018881608,16052,82467,0.194647555992094
2016,"Farrer",0.303734732894144,14789,88263,0.16755605406569
2016,"Fenner",0.611539770021093,34145,75881,0.449980891132167
2016,"Fisher",0.415073603393031,16254,69702,0.233192734785229
2016,"Flinders",0.438812444342306,19676,72731,0.270531135279317
2016,"Flynn",0.517228153167551,22741,67057,0.33912939737835
2016,"Forde",0.511787138152193,22824,61198,0.372953364489036
2016,"Forrest",0.379960707269155,16863,75851,0.222317438135292
2016,"Fowler",0.670660873542191,39977,73693,0.542480289851139
2016,"Franklin",0.611597975946025,25645,56599,0.453099878089719
2016,"Fraser",0.714423548392199,38192,67471,0.566050599516829
2016,"Fremantle",0.585885269853451,28778,70793,0.406509118133149
2016,"Gellibrand",0.655762942979048,31190,71115,0.438585389861492
2016,"Gilmore",0.497443298031908,35098,91995,0.381520734822545
2016,"Gippsland",0.320421229575062,16786,87126,0.192663498840759
2016,"Goldstein",0.384884908476707,14258,65444,0.217865656133488
2016,"Gorton",0.677347932242459,39718,69692,0.569907593411008
2016,"Grayndler",0.72473203419405,32164,73266,0.439003084650452
2016,"Greenway",0.569109630526953,37193,80612,0.461382920656974
2016,"Grey",0.425572893240609,19500,90565,0.215314967150665
2016,"Griffith",0.514326956579449,20217,62790,0.321978021978022
2016,"Groom",0.358533298133971,16520,74928,0.220478325859492
2016,"Hasluck",0.480168737677106,23342,68295,0.341781975254411
2016,"Herbert",0.507191026240235,23402,80597,0.290358201918186
2016,"Higgins",0.395177762420333,10495,67781,0.1548369011965
2016,"Hindmarsh",0.586276815280511,33747,87693,0.384831172385481
2016,"Hinkler",0.41938519863731,20211,79295,0.254883662273788
2016,"Holt",0.607704110474037,31054,65386,0.474933471997064
2016,"Hotham",0.536420652518213,33335,82380,0.4046491866958
2016,"Hughes",0.40717929492415,24150,78292,0.308460634547591
2016,"Hume",0.397828596693768,26294,86268,0.304794361756387
2016,"Hunter",0.625960717335611,43907,91719,0.478712153425135
2016,"Indi",0.450598245147567,7505,80938,0.0927252959055079
2016,"Isaacs",0.503495449062397,27760,75532,0.367526346449187
2016,"Jagajaga",0.544381393653851,30818,79383,0.388219140118161
2016,"Kennedy",0.437772329246935,13954,74555,0.187163838776742
2016,"Kingsford Smith",0.589377155397638,37165,80902,0.459382957158043
2016,"Kingston",0.643788510063963,39680,88793,0.446882074037368
2016,"Kooyong",0.381240252506498,14017,68790,0.203765082134031
2016,"La Trobe",0.474055807535926,23101,72376,0.31918039128993
2016,"Lalor",0.647337101649655,39412,77498,0.508555059485406
2016,"Leichhardt",0.467267063921994,20790,79766,0.26063736429055
2016,"Lilley",0.539335708831764,33173,81102,0.409028137407216
2016,"Lindsay",0.513170131111897,31767,86933,0.365419345933075
2016,"Lingiari",0.530816189998327,8566,25399,0.337257372337494
2016,"Longman",0.519716363746792,24143,72468,0.333153943809681
2016,"Lyne",0.38136665806515,21457,85469,0.251050088336122
2016,"Lyons",0.544662396851848,20639,52384,0.39399434941967
2016,"Macarthur",0.588950739667531,41515,84485,0.491389003965201
2016,"Mackellar",0.34567741266715,13310,81702,0.162909108712149
2016,"Macnamara",0.536121054344289,14860,57819,0.257008941697366
2016,"Macquarie",0.527521525215252,28316,83690,0.338343888158681
2016,"Makin",0.608034423486289,37809,92283,0.409707096648353
2016,"Mallee",0.297947561988373,18910,88740,0.213094433175569
2016,"Maranoa",0.342603024014231,13060,71938,0.181545219494565
2016,"Maribyrnong",0.590635412404279,28048,71561,0.391945333351965
2016,"Mayo",0.467759886336727,13413,87099,0.153997175627734
2016,"McEwen",0.557074449153913,25925,65586,0.395282529808191
2016,"McMahon",0.639884078971201,46295,92738,0.499202053095818
2016,"McPherson",0.385471294985987,18813,75745,0.248372829889762
2016,"Melbourne",0.666875729288215,16566,70509,0.234948729949368
2016,"Menzies",0.430574358495557,17404,67548,0.257653816545272
2016,"Mitchell",0.315294674320437,19367,84273,0.229812632753076
2016,"Monash",0.422722722722723,19314,74034,0.260880136153659
2016,"Moncrieff",0.361074037399004,17395,73340,0.237182983365149
2016,"Moore",0.394480980012895,22833,80212,0.2846581558869
2016,"Moreton",0.548857063317764,24529,67740,0.362105107764984
2016,"New England",0.337909508772358,5502,88478,0.0621849499310563
2016,"Newcastle",0.639529049347134,40597,90181,0.450172430999878
2016,"Nicholls",0.268102312131332,12942,85938,0.150596941981428
2016,"North Sydney",0.364041237113402,12273,76373,0.160698152488445
2016,"O'Connor",0.351904041315545,15162,75049,0.202028008367866
2016,"Oxley",0.593794202164882,31455,70215,0.447981200598163
2016,"Page",0.481322684284357,31388,92033,0.341051579324807
2016,"Parkes",0.35578506767718,23609,85516,0.276076991440198
2016,"Parramatta",0.588412328492275,31247,71687,0.435880982604935
2016,"Paterson",0.608685495622768,41833,94697,0.441756338637972
2016,"Pearce",0.468097897451312,22075,66450,0.332204665161776
2016,"Perth",0.540269085824395,22011,60996,0.360859728506787
2016,"Petrie",0.489851650618004,27386,73582,0.372183414422005
2016,"Rankin",0.615931138133625,32990,70137,0.470365142506808
2016,"Reid",0.455296411293234,25680,73240,0.350628072091753
2016,"Richmond",0.537098672045722,28005,92748,0.301947211799715
2016,"Riverina",0.337764426950257,22526,91264,0.246822405329593
2016,"Robertson",0.49178926370534,32879,88914,0.369784285939222
2016,"Ryan",0.412378536943103,15240,67074,0.22721173629126
2016,"Scullin",0.701806868493479,45557,80354,0.566953729745875
2016,"Shortland",0.602577746245714,43373,88986,0.487413750477603
2016,"Solomon",0.570733845383202,20279,51649,0.392631028674321
2016,"Spence",0.681627976486998,37250,85571,0.435311028268923
2016,"Stirling",0.4417415532524,21497,68362,0.314458324800328
2016,"Sturt",0.439433077289103,20488,91729,0.223353574115056
2016,"Swan",0.471776753878967,20923,63910,0.327382256297919
2016,"Sydney",0.63566992883652,34012,86856,0.391590678824721
2016,"Tangney",0.387408088235294,16010,69254,0.231177982499206
2016,"Wannon",0.410777438839128,24938,86378,0.288707772812522
2016,"Warringah",0.383387261580381,10326,75021,0.13764146039109
2016,"Watson",0.666035120735476,43521,88354,0.492575322000136
2016,"Wentworth",0.325275088938529,11045,63948,0.172718458747733
2016,"Werriwa",0.584001257268584,36846,77061,0.478140693736131
2016,"Whitlam",0.63422444379979,47264,94821,0.498454983600679
2016,"Wide Bay",0.422337463547234,17313,80103,0.216134227182503
2016,"Wills",0.717612878643551,26119,68370,0.382024279654819
2016,"Wright",0.41916861118313,13755,60727,0.226505508258271
